id,vendor_id,pickup_datetime,passenger_count,pickup_point,dropoff_point,store_and_fwd_flag
id3096345,1,2016-06-28 10:56:06,1,-73.977081298828125;40.74365234375,-73.988914489746094;40.734905242919922,N
id1845165,2,2016-06-28 10:55:45,1,-73.96771240234375;40.787502288818359,-73.966903686523438;40.800079345703125,N
id0827703,2,2016-06-28 10:55:34,1,-73.968360900878906;40.770500183105469,-73.979957580566406;40.780769348144531,N
id1567666,1,2016-06-28 10:55:15,1,-73.977325439453125;40.763599395751953,-73.790390014648437;40.643936157226562,N
id0035649,2,2016-06-28 10:55:15,1,-74.002914428710938;40.744403839111328,-73.995689392089844;40.73919677734375,N
id0239882,2,2016-06-28 10:54:42,1,-73.980064392089844;40.76513671875,-74.014755249023438;40.711719512939453,N
id1855949,1,2016-06-28 10:54:27,1,-73.987464904785156;40.719882965087891,-73.990234375;40.730602264404297,N
id1423681,1,2016-06-28 10:54:10,1,-73.976417541503906;40.776180267333984,-73.97998046875;40.780906677246094,N
id0492059,1,2016-06-28 10:54:08,1,-73.972740173339844;40.755973815917969,-74;40.757442474365234,N
id2070926,2,2016-06-28 10:54:00,5,-74.00140380859375;40.716091156005859,-73.990730285644531;40.756000518798828,N
id2576083,1,2016-06-28 10:53:22,1,-73.972801208496094;40.759868621826172,-73.966949462890625;40.766803741455078,N
id1769596,1,2016-06-28 10:53:04,1,-73.980583190917969;40.732223510742188,-74.012893676757813;40.702014923095703,N
id2046469,1,2016-06-28 10:53:04,1,-74.000785827636719;40.716621398925781,-73.9979248046875;40.73590087890625,N
id0985296,1,2016-06-28 10:52:37,1,-74.014328002929688;40.703739166259766,-74.007415771484375;40.714668273925781,N
id0602635,1,2016-06-28 10:52:35,1,-73.986366271972656;40.746784210205078,-73.984306335449219;40.760482788085937,N
id3886463,2,2016-06-28 10:52:34,1,-73.982223510742188;40.778949737548828,-73.974128723144531;40.793651580810547,N
id0897262,2,2016-06-28 10:52:30,5,-73.980613708496094;40.765510559082031,-74.006980895996094;40.729480743408203,N
id3949372,1,2016-06-28 10:52:29,1,-74.007499694824219;40.708953857421875,-73.969345092773438;40.800205230712891,N
id2171873,2,2016-06-28 10:52:23,5,-73.960159301757813;40.762111663818359,-73.957923889160156;40.77630615234375,N
id0865210,1,2016-06-28 10:51:54,1,-73.985321044921875;40.755645751953125,-73.996086120605469;40.746089935302734,N
id0452834,1,2016-06-28 10:51:49,1,-73.965141296386719;40.791267395019531,-73.939964294433594;40.789539337158203,N
id0175308,2,2016-06-28 10:51:33,1,-73.994087219238281;40.751190185546875,-73.966392517089844;40.804378509521484,N
id2022568,1,2016-06-28 10:51:18,1,-73.990554809570313;40.756027221679688,-73.956024169921875;40.772975921630859,N
id0926676,2,2016-06-28 10:50:46,1,-73.991012573242188;40.734889984130859,-73.944229125976563;40.810588836669922,N
id1842339,2,2016-06-28 10:50:29,1,-73.980148315429687;40.739231109619141,-73.978607177734375;40.758071899414063,N
id1045033,1,2016-06-28 10:50:28,1,-73.951454162597656;40.774162292480469,-73.953941345214844;40.766426086425781,N
id1532587,1,2016-06-28 10:50:24,1,-73.994369506835938;40.750839233398437,-73.997810363769531;40.728187561035156,N
id2650598,1,2016-06-28 10:50:17,1,-73.948768615722656;40.773948669433594,-73.954170227050781;40.766098022460937,N
id1870318,2,2016-06-28 10:50:08,4,-73.871131896972656;40.773811340332031,-73.981834411621094;40.755630493164063,N
id3282905,1,2016-06-28 10:49:48,2,-73.999687194824219;40.761688232421875,-73.974273681640625;40.764820098876953,N
id3515769,1,2016-06-28 10:49:47,1,-73.986564636230469;40.754386901855469,-73.986557006835938;40.751396179199219,N
id0288414,1,2016-06-28 10:48:45,1,-73.994171142578125;40.751182556152344,-73.982696533203125;40.755764007568359,N
id1521225,2,2016-06-28 10:48:37,1,-73.968597412109375;40.770370483398438,-73.961578369140625;40.764469146728516,N
id2313926,1,2016-06-28 10:48:03,1,-74.013648986816406;40.713512420654297,-73.989883422851562;40.756355285644531,N
id0789019,2,2016-06-28 10:47:15,5,-73.991416931152344;40.750057220458984,-73.984825134277344;40.779243469238281,N
id2429289,2,2016-06-28 10:46:05,2,-73.954963684082031;40.765304565429688,-73.970237731933594;40.756332397460937,N
id0884630,2,2016-06-28 10:45:13,1,-73.98529052734375;40.75775146484375,-74.000503540039063;40.757919311523438,N
id2153457,1,2016-06-28 10:43:07,3,-73.959365844726562;40.771686553955078,-73.967910766601563;40.768672943115234,N
id1704409,2,2016-06-28 10:42:43,1,-73.863258361816406;40.769378662109375,-73.958747863769531;40.743709564208984,N
id1620264,2,2016-06-28 10:42:19,1,-73.976348876953125;40.765560150146484,-73.969268798828125;40.793613433837891,N
id2251175,2,2016-06-28 10:42:08,6,-73.96978759765625;40.7630615234375,-73.958198547363281;40.770351409912109,N
id0431958,2,2016-06-28 10:42:04,6,-73.962310791015625;40.763191223144531,-73.97039794921875;40.7564697265625,N
id0843187,1,2016-06-28 10:41:37,1,-73.963134765625;40.770915985107422,-73.953086853027344;40.771827697753906,N
id1639518,1,2016-06-28 10:41:31,1,-73.863418579101562;40.769725799560547,-74.010116577148438;40.720523834228516,N
id2638899,1,2016-06-28 10:41:18,1,-73.982147216796875;40.764209747314453,-73.984977722167969;40.758136749267578,N
id3790958,2,2016-06-28 10:40:48,6,-73.959999084472656;40.770240783691406,-73.98126220703125;40.767070770263672,N
id3107783,1,2016-06-28 10:40:46,2,-73.986167907714844;40.734771728515625,-73.983894348144531;40.765579223632812,N
id0678938,1,2016-06-28 10:40:33,1,-73.981643676757813;40.743846893310547,-73.976005554199219;40.754787445068359,N
id2847212,1,2016-06-28 10:38:54,1,-73.977958679199219;40.764568328857422,-73.983589172363281;40.740936279296875,N
id0311722,1,2016-06-28 10:37:57,1,-73.962387084960938;40.774784088134766,-73.955451965332031;40.785350799560547,N
id2806512,1,2016-06-28 10:37:39,1,-73.963287353515625;40.756061553955078,-73.977554321289063;40.759624481201172,N
id1464860,2,2016-06-28 10:37:16,1,-73.992340087890625;40.749481201171875,-74.005050659179687;40.751220703125,N
id2897411,1,2016-06-28 10:36:20,1,-74.008537292480469;40.727680206298828,-73.982559204101563;40.747646331787109,N
id2501192,2,2016-06-28 10:36:01,1,-73.999336242675781;40.728321075439453,-73.992782592773438;40.725440979003906,N
id0807761,1,2016-06-28 10:34:51,1,-73.982032775878906;40.768836975097656,-73.982292175292969;40.776214599609375,Y
id1210667,2,2016-06-28 10:34:48,1,-73.862701416015625;40.768798828125,-73.955307006835938;40.664436340332031,N
id3332435,2,2016-06-28 10:34:47,1,-73.972419738769531;40.762001037597656,-73.960548400878906;40.775405883789063,N
id1559368,1,2016-06-28 10:34:39,1,-73.990425109863281;40.718967437744141,-74.004592895507813;40.707115173339844,N
id2820174,2,2016-06-28 10:33:38,5,-73.870918273925781;40.773681640625,-74.004249572753906;40.721900939941406,N
id2907941,2,2016-06-28 10:32:53,4,-73.973846435546875;40.762985229492188,-73.977989196777344;40.757118225097656,N
id1196880,1,2016-06-28 10:32:34,3,-73.977752685546875;40.752147674560547,-74.002777099609375;40.720111846923828,N
id3898971,1,2016-06-28 10:32:03,1,-73.994728088378906;40.732330322265625,-74.004661560058594;40.736034393310547,N
id1439798,1,2016-06-28 10:32:00,1,-74.013862609863281;40.714752197265625,-73.977630615234375;40.76458740234375,N
id0564361,1,2016-06-28 10:31:59,1,-74.002449035644531;40.714534759521484,-73.995643615722656;40.730583190917969,N
id0769112,1,2016-06-28 10:31:51,2,-73.974037170410156;40.753814697265625,-73.980308532714844;40.743438720703125,N
id0661501,1,2016-06-28 10:31:09,2,-73.996627807617188;40.737606048583984,-73.971649169921875;40.792087554931641,N
id2732504,2,2016-06-28 10:30:39,1,-73.99456787109375;40.750526428222656,-74.005317687988281;40.727256774902344,N
id0125616,1,2016-06-28 10:30:23,1,-73.971763610839844;40.782341003417969,-73.962356567382813;40.776561737060547,N
id0829171,2,2016-06-28 10:30:22,2,-73.977783203125;40.764602661132813,-74.008590698242188;40.747215270996094,N
id0973245,1,2016-06-28 10:29:48,1,-73.9847412109375;40.736549377441406,-73.986228942871094;40.745094299316406,N
id2010512,1,2016-06-28 10:29:36,1,-73.991065979003906;40.742179870605469,-73.987571716308594;40.747043609619141,N
id0679919,1,2016-06-28 10:27:33,1,-73.978607177734375;40.736740112304688,-73.9697265625;40.748916625976563,N
id1810757,1,2016-06-28 10:27:27,1,-73.971664428710937;40.792095184326172,-73.951644897460937;40.790775299072266,N
id3236995,1,2016-06-28 10:26:34,1,-73.978286743164063;40.76641845703125,-73.981719970703125;40.757980346679688,N
id1008693,2,2016-06-28 10:26:17,1,-73.997657775878906;40.756690979003906,-73.979995727539063;40.749912261962891,N
id3716538,2,2016-06-28 10:25:52,2,-73.986518859863281;40.751628875732422,-73.96331787109375;40.707729339599609,N
id2048857,1,2016-06-28 10:25:41,1,-73.996307373046875;40.724941253662109,-73.983619689941406;40.724502563476563,N
id1335523,2,2016-06-28 10:25:16,1,-73.9801025390625;40.73223876953125,-73.996452331542969;40.734611511230469,N
id2008746,2,2016-06-28 10:24:40,4,-74.002998352050781;40.733139038085938,-74.013534545898437;40.715541839599609,N
id0322919,2,2016-06-28 10:24:07,1,-73.969497680664063;40.800289154052734,-73.96044921875;40.807571411132813,N
id3049210,2,2016-06-28 10:23:56,5,-73.955902099609375;40.772109985351562,-73.9732666015625;40.758449554443359,N
id1035598,2,2016-06-28 10:23:42,5,-73.998489379882813;40.7506103515625,-73.991989135742187;40.742740631103516,N
id2255904,2,2016-06-28 10:23:27,1,-73.98748779296875;40.732925415039063,-73.995956420898438;40.749137878417969,N
id3940130,2,2016-06-28 10:22:24,1,-73.982200622558594;40.745723724365234,-73.992599487304688;40.737590789794922,N
id1445625,2,2016-06-28 10:21:48,1,-74.008857727050781;40.705848693847656,-73.984100341796875;40.761993408203125,N
id0609724,2,2016-06-28 10:21:11,1,-73.980422973632813;40.754459381103516,-74.004768371582031;40.741851806640625,N
id0554825,2,2016-06-28 10:19:56,1,-73.962051391601562;40.762950897216797,-73.979324340820313;40.766998291015625,N
id2754514,2,2016-06-28 10:18:38,1,-73.965255737304688;40.769855499267578,-73.958396911621094;40.773036956787109,N
id3503273,1,2016-06-28 10:18:22,1,-73.98883056640625;40.736904144287109,-73.970863342285156;40.761962890625,N
id0255927,2,2016-06-28 10:18:11,1,-73.964935302734375;40.755802154541016,-73.9686279296875;40.764789581298828,N
id0452247,2,2016-06-28 10:18:08,5,-73.986862182617188;40.759311676025391,-74.000282287597656;40.758338928222656,N
id3116970,2,2016-06-28 10:17:18,1,-73.994125366210938;40.751152038574219,-73.988555908203125;40.756572723388672,N
id0150292,2,2016-06-28 10:17:02,1,-74.000656127929687;40.721027374267578,-74.000656127929687;40.721027374267578,N
id3626450,2,2016-06-28 10:16:49,1,-73.983329772949219;40.750408172607422,-73.99249267578125;40.75592041015625,N
id1156789,2,2016-06-28 10:16:45,5,-73.978134155273438;40.752445220947266,-73.981300354003906;40.759376525878906,N
id1816294,2,2016-06-28 10:15:53,1,-74.001617431640625;40.737628936767578,-73.971237182617188;40.757381439208984,N
id1366245,1,2016-06-28 10:15:53,1,-74.010612487792969;40.711521148681641,-73.999214172363281;40.743953704833984,N
id2656861,1,2016-06-28 10:14:53,1,-73.971542358398438;40.78216552734375,-73.974960327148438;40.790241241455078,N
id0709621,1,2016-06-28 10:14:43,1,-73.98968505859375;40.762168884277344,-73.971809387207031;40.754764556884766,N
id2125309,2,2016-06-28 10:14:42,6,-73.978012084960938;40.7459716796875,-73.958686828613281;40.763919830322266,N
id1477699,1,2016-06-28 10:13:55,2,-73.9642333984375;40.757133483886719,-73.955001831054687;40.764041900634766,N
id1741230,1,2016-06-28 10:13:00,1,-74.000717163085938;40.747100830078125,-73.991188049316406;40.733116149902344,N
id3753435,2,2016-06-28 10:12:35,1,-73.986862182617188;40.761451721191406,-74.006736755371094;40.709468841552734,N
id1687044,2,2016-06-28 10:12:09,1,-74.012260437011719;40.707141876220703,-73.981536865234375;40.749839782714844,N
id1187111,2,2016-06-28 10:11:49,2,-73.978431701660156;40.762870788574219,-73.98638916015625;40.743350982666016,N
id2305048,1,2016-06-28 10:11:10,1,-73.994903564453125;40.740219116210937,-74.008842468261719;40.720050811767578,N
id1368413,1,2016-06-28 10:10:53,1,-73.976936340332031;40.787654876708984,-74.014892578125;40.711227416992188,N
id0325893,2,2016-06-28 10:09:19,6,-73.87109375;40.773529052734375,-73.975067138671875;40.755596160888672,N
id2783355,1,2016-06-28 10:09:16,1,-74.00592041015625;40.735195159912109,-73.994636535644531;40.725898742675781,N
id2171948,1,2016-06-28 10:09:08,1,-73.9884033203125;40.718463897705078,-73.968376159667969;40.710865020751953,N
id3334201,1,2016-06-28 10:09:03,1,-73.982711791992188;40.735366821289063,-73.954345703125;40.770030975341797,N
id1604798,1,2016-06-28 10:08:19,1,-73.962783813476563;40.768009185791016,-73.984062194824219;40.7796630859375,N
id1520346,1,2016-06-28 10:07:55,1,-73.971694946289063;40.765304565429688,-73.987335205078125;40.770252227783203,N
id2834616,2,2016-06-28 10:07:41,1,-73.990432739257813;40.746250152587891,-73.974258422851562;40.763149261474609,N
id1286223,1,2016-06-28 10:07:35,1,-73.964637756347656;40.763973236083984,-73.976638793945313;40.75054931640625,N
id2362376,1,2016-06-28 10:07:25,1,-73.980239868164062;40.765518188476563,-73.975387573242187;40.755161285400391,N
id0289587,1,2016-06-28 10:07:22,2,-73.973312377929688;40.752593994140625,-73.952400207519531;40.786636352539063,N
id1111465,1,2016-06-28 10:06:50,3,-74.005241394042969;40.725578308105469,-73.865516662597656;40.770839691162109,N
id1466842,2,2016-06-28 10:06:30,1,-73.987693786621094;40.769580841064453,-73.986602783203125;40.762439727783203,N
id0220850,2,2016-06-28 10:06:03,1,-74.000343322753906;40.758224487304688,-73.993301391601563;40.753868103027344,N
id2706392,2,2016-06-28 10:05:11,1,-73.954559326171875;40.765869140625,-73.98699951171875;40.739421844482422,N
id3616079,1,2016-06-28 10:05:05,1,-73.991073608398438;40.750423431396484,-73.966545104980469;40.759773254394531,N
id3614033,2,2016-06-28 10:03:22,3,-73.963981628417969;40.791580200195313,-73.952751159667969;40.783241271972656,N
id0266645,2,2016-06-28 10:03:13,1,-73.990463256835938;40.740398406982422,-73.985221862792969;40.730659484863281,N
id1008423,1,2016-06-28 10:02:19,1,-74.002281188964844;40.714950561523438,-73.967201232910156;40.758724212646484,N
id1870072,2,2016-06-28 10:02:16,1,-74.004241943359375;40.742988586425781,-74.007331848144531;40.748161315917969,N
id1918555,2,2016-06-28 10:01:57,5,-73.991592407226562;40.75469970703125,-73.978469848632812;40.750598907470703,N
id0059600,1,2016-06-28 10:00:35,1,-73.9864501953125;40.718254089355469,-73.996917724609375;40.729782104492188,N
id0016181,1,2016-06-28 09:59:57,1,-73.955253601074219;40.773521423339844,-73.981216430664063;40.781585693359375,N
id0573465,2,2016-06-28 09:59:52,5,-74.003250122070312;40.748939514160156,-74.001167297363281;40.756340026855469,N
id3388316,1,2016-06-28 09:59:21,1,-73.9969482421875;40.722530364990234,-73.975265502929688;40.744491577148438,N
id2385929,1,2016-06-28 09:58:56,1,-73.990882873535156;40.750892639160156,-73.982269287109375;40.768852233886719,N
id3854481,2,2016-06-28 09:58:38,1,-73.959243774414063;40.771518707275391,-73.952072143554688;40.774589538574219,N
id3550374,1,2016-06-28 09:58:19,1,-73.997993469238281;40.764896392822266,-73.975860595703125;40.759681701660156,N
id1528436,2,2016-06-28 09:58:04,1,-73.999588012695313;40.738510131835938,-73.999588012695313;40.738510131835938,N
id3164041,1,2016-06-28 09:58:00,4,-74.010322570800781;40.721389770507813,-74.011253356933594;40.708736419677734,N
id3040814,2,2016-06-28 09:57:42,2,-74.00811767578125;40.714771270751953,-74.009506225585938;40.720748901367188,N
id2786854,1,2016-06-28 09:57:32,1,-74.006454467773438;40.7081298828125,-74.010139465332031;40.720127105712891,N
id1387648,1,2016-06-28 09:56:40,1,-73.981529235839844;40.778728485107422,-73.998970031738281;40.764118194580078,N
id0325117,1,2016-06-28 09:56:30,1,-73.954963684082031;40.773059844970703,-73.971817016601563;40.760272979736328,N
id1557540,2,2016-06-28 09:56:14,2,-73.94940185546875;40.802291870117187,-73.932830810546875;40.795608520507813,N
id3436995,2,2016-06-28 09:54:31,1,-73.985191345214844;40.759838104248047,-74.000030517578125;40.758609771728516,N
id3798087,1,2016-06-28 09:54:01,1,-73.98199462890625;40.739955902099609,-73.987625122070313;40.743114471435547,N
id2919554,2,2016-06-28 09:53:54,1,-73.981407165527344;40.753009796142578,-73.990158081054687;40.740749359130859,N
id0059462,1,2016-06-28 09:53:47,1,-73.982154846191406;40.757904052734375,-73.966438293457031;40.761463165283203,N
id3277857,2,2016-06-28 09:53:16,1,-73.970123291015625;40.784160614013672,-73.955657958984375;40.786979675292969,N
id1586064,1,2016-06-28 09:53:08,1,-73.996505737304688;40.762474060058594,-74.177253723144531;40.695049285888672,N
id0380662,1,2016-06-28 09:52:26,1,-73.986167907714844;40.768138885498047,-73.99462890625;40.759178161621094,N
id1295087,1,2016-06-28 09:51:34,1,-73.980560302734375;40.750747680664062,-73.972526550292969;40.761020660400391,N
id2123213,1,2016-06-28 09:51:14,1,-73.981178283691406;40.720874786376953,-74.005409240722656;40.727310180664063,N
id0308001,1,2016-06-28 09:50:29,1,-73.960006713867188;40.773643493652344,-73.973731994628906;40.755046844482422,N
id2327524,2,2016-06-28 09:50:25,1,-73.992607116699219;40.758617401123047,-73.989967346191406;40.744106292724609,N
id2906248,1,2016-06-28 09:49:58,1,-73.991302490234375;40.751232147216797,-73.98065185546875;40.751251220703125,N
id2018003,2,2016-06-28 09:49:55,1,-73.956016540527344;40.803871154785156,-73.954048156738281;40.788738250732422,N
id0331323,2,2016-06-28 09:49:50,1,-73.961891174316406;40.763721466064453,-73.954803466796875;40.765399932861328,N
id1761304,2,2016-06-28 09:49:08,2,-73.98345947265625;40.749752044677734,-73.776336669921875;40.645427703857422,N
id1144959,2,2016-06-28 09:48:46,1,-73.981422424316406;40.741497039794922,-73.972702026367188;40.753406524658203,N
id2106524,2,2016-06-28 09:48:28,1,-73.966438293457031;40.80474853515625,-73.96771240234375;40.801708221435547,N
